calender_id,listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
428,39572996,2022-06-30 00:00:00.000000,1,169,169,1,1125
429,39572996,2022-11-20 00:00:00.000000,1,216,216,1,1125
430,31681385,2022-03-03 00:00:00.000000,1,75,75,2,1125
431,45595382,2022-03-07 00:00:00.000000,1,55,55,1,1125
432,891884,2022-01-05 00:00:00.000000,1,170,170,1,1125
433,50223040,2022-10-14 00:00:00.000000,0,140,140,1,1125
434,5994895,2022-09-02 00:00:00.000000,1,125,125,3,1125
435,52382112,2022-07-15 00:00:00.000000,1,64,64,1,365
436,41128489,2022-07-28 00:00:00.000000,1,149,149,1,13
437,52120319,2022-02-01 00:00:00.000000,1,90,90,1,365
438,49007598,2022-10-02 00:00:00.000000,1,59,59,1,21
439,16424246,2022-04-06 00:00:00.000000,0,46,46,29,1125
440,45082632,2022-08-24 00:00:00.000000,1,170,170,1,1000
441,7892353,2022-03-30 00:00:00.000000,1,110,110,5,1125
442,10693965,2022-08-03 00:00:00.000000,1,60,60,1,1125
443,53571182,2022-07-28 00:00:00.000000,1,54,54,2,365
444,52728206,2022-10-05 00:00:00.000000,0,60,60,1,365
445,51057280,2022-11-30 00:00:00.000000,1,59,59,1,1125
446,48198440,2022-11-27 00:00:00.000000,0,145,145,2,1125
447,11052512,2022-05-27 00:00:00.000000,1,199,199,2,1125
448,53473869,2022-04-16 00:00:00.000000,1,129,129,1,10
449,38271062,2022-11-14 00:00:00.000000,0,250,238,2,1125
450,1670128,2022-02-03 00:00:00.000000,0,49,49,14,1125
451,24548862,2022-03-06 00:00:00.000000,1,95,95,2,1125
452,49744202,2021-12-26 00:00:00.000000,0,69,69,1,21
453,52664057,2022-02-08 00:00:00.000000,1,160,160,1,1125
454,29423576,2022-04-21 00:00:00.000000,0,80,80,2,1125
455,39348629,2022-02-15 00:00:00.000000,1,49,49,1,13
456,36068325,2022-07-10 00:00:00.000000,0,75,75,14,1125
457,40413840,2022-04-11 00:00:00.000000,1,79,79,1,1125
458,19081019,2022-07-16 00:00:00.000000,0,125,125,2,1125
459,48198440,2022-01-03 00:00:00.000000,1,145,145,2,1125
460,29563117,2022-10-22 00:00:00.000000,0,65,65,2,1125
461,53571182,2022-01-20 00:00:00.000000,0,54,54,2,365
462,28677510,2022-03-12 00:00:00.000000,1,70,70,1,1125
463,36862676,2022-03-01 00:00:00.000000,1,65,65,30,1125
464,39601703,2021-12-29 00:00:00.000000,0,95,95,2,4
465,20994541,2022-06-01 00:00:00.000000,0,36,36,26,1125
466,29042185,2022-11-09 00:00:00.000000,0,65,65,1,1125
467,16238598,2022-08-27 00:00:00.000000,0,70,70,2,1125
468,52747901,2022-02-26 00:00:00.000000,1,50,50,2,62
469,50057208,2022-03-01 00:00:00.000000,1,187,187,1,1125
470,20720825,2022-03-17 00:00:00.000000,1,50,50,30,1125
471,14527835,2022-09-10 00:00:00.000000,1,60,60,2,1125
472,53357203,2022-11-12 00:00:00.000000,1,500,475,1,1125
473,51611190,2022-10-17 00:00:00.000000,1,70,70,2,365
474,29250575,2022-08-27 00:00:00.000000,1,100,100,28,1125
475,50227786,2022-09-13 00:00:00.000000,0,55,55,5,365
476,30975341,2022-11-29 00:00:00.000000,1,99,99,10,1125
477,36099404,2022-03-15 00:00:00.000000,1,49,49,1,21
478,31019383,2022-04-18 00:00:00.000000,1,55,55,1,1125
479,41641334,2022-05-03 00:00:00.000000,0,130,130,3,1125
480,45873311,2022-09-10 00:00:00.000000,0,68,68,2,1125
481,51794088,2022-06-02 00:00:00.000000,0,78,78,6,60
482,20659049,2022-05-22 00:00:00.000000,0,50,50,1,90
483,41146273,2022-11-25 00:00:00.000000,1,129,129,1,13
484,51079578,2022-01-02 00:00:00.000000,0,89,89,1,1125
485,19139826,2022-05-10 00:00:00.000000,1,50,50,29,1125
486,224333,2022-02-16 00:00:00.000000,1,16,16,14,365
487,34879418,2022-10-04 00:00:00.000000,0,59,59,1,1125
488,41926978,2022-09-09 00:00:00.000000,1,50,50,30,365
489,35726397,2022-09-23 00:00:00.000000,1,70,70,3,14
490,45064492,2022-04-27 00:00:00.000000,1,192,192,1,1000
491,15763164,2022-03-25 00:00:00.000000,1,242,242,1,1000
492,53061962,2022-10-26 00:00:00.000000,1,39,39,1,365
493,22703318,2022-07-05 00:00:00.000000,0,180,180,3,1125
494,50323151,2022-09-11 00:00:00.000000,1,59,59,1,21
495,52315230,2022-02-03 00:00:00.000000,1,49,49,1,10
496,50026073,2022-10-13 00:00:00.000000,1,90,90,1,200
497,35328212,2022-10-29 00:00:00.000000,1,33,33,30,365
498,51215329,2022-03-14 00:00:00.000000,0,85,85,30,1125
499,48690102,2022-05-15 00:00:00.000000,0,38,38,1,100
500,7552929,2022-04-28 00:00:00.000000,0,60,60,2,1125
501,42579650,2022-07-15 00:00:00.000000,1,139,139,1,13
502,28087662,2022-03-02 00:00:00.000000,0,49,49,2,1125
503,50915163,2022-11-15 00:00:00.000000,1,40,40,2,365
504,20087301,2022-06-20 00:00:00.000000,1,48,48,1,1125
505,29683668,2022-11-13 00:00:00.000000,0,91,91,7,1125
506,36106533,2022-09-24 00:00:00.000000,1,171,171,1,1125
507,37363210,2022-07-30 00:00:00.000000,1,120,120,1,1125
508,50323151,2022-04-13 00:00:00.000000,1,49,49,1,21
509,23028504,2022-02-20 00:00:00.000000,0,85,85,2,1125
510,46406375,2022-07-18 00:00:00.000000,0,200,200,1,365
511,45063566,2022-11-21 00:00:00.000000,1,130,130,1,1125
512,52486155,2022-10-19 00:00:00.000000,1,59,59,1,365
513,41550993,2022-05-01 00:00:00.000000,1,100,100,5,65
514,15929001,2022-12-04 00:00:00.000000,1,60,60,29,1125
515,52881927,2022-12-07 00:00:00.000000,1,55,55,1,365
516,45779214,2022-12-14 00:00:00.000000,1,85,85,2,1125
517,42826391,2021-12-29 00:00:00.000000,0,138,138,2,1125
518,31165500,2022-11-08 00:00:00.000000,0,79,79,3,1125
519,45477021,2022-08-11 00:00:00.000000,1,80,80,2,1125
520,7724259,2022-08-05 00:00:00.000000,1,500,500,4,1125
521,47228747,2022-01-24 00:00:00.000000,1,100,100,1,1125
522,41241299,2022-11-07 00:00:00.000000,1,65,65,5,1125
523,24170223,2022-03-16 00:00:00.000000,0,75,75,2,1125
524,16792858,2022-09-11 00:00:00.000000,1,175,175,1,1125
525,18351730,2022-02-10 00:00:00.000000,1,80,80,2,1125
526,18186103,2022-12-02 00:00:00.000000,0,125,125,2,30
527,42619796,2022-07-01 00:00:00.000000,0,67,67,2,14
528,50127440,2022-06-16 00:00:00.000000,0,72,72,2,1125
529,53476242,2022-03-19 00:00:00.000000,1,59,59,1,1125
530,42529502,2022-08-01 00:00:00.000000,1,99,99,1,13
531,23386612,2022-04-03 00:00:00.000000,1,100,100,29,1124
532,23364073,2022-11-11 00:00:00.000000,0,343,343,2,1125
533,15929001,2022-05-17 00:00:00.000000,0,60,60,29,1125
534,50324472,2022-05-31 00:00:00.000000,1,49,49,1,21
535,53061962,2022-03-07 00:00:00.000000,1,39,39,1,365
536,45560571,2022-06-14 00:00:00.000000,1,99,99,6,1125
537,14897210,2022-05-15 00:00:00.000000,1,600,600,2,30
538,35602722,2022-05-17 00:00:00.000000,1,400,600,2,1125
539,44563732,2022-06-08 00:00:00.000000,0,55,55,30,1125
540,7759657,2022-08-07 00:00:00.000000,0,63,63,100,1125
541,891907,2022-03-15 00:00:00.000000,1,195,195,3,1125
542,53026328,2022-12-23 00:00:00.000000,1,80,80,1,1125
543,53419002,2022-11-04 00:00:00.000000,1,60,60,2,10
544,51442240,2022-07-01 00:00:00.000000,0,45,45,2,1125
545,48126265,2022-10-05 00:00:00.000000,1,60,60,1,1
546,29982984,2022-04-06 00:00:00.000000,0,65,65,2,1125
547,12576409,2021-12-28 00:00:00.000000,0,65,64,5,1125
548,45857689,2021-12-31 00:00:00.000000,0,85,85,2,1125
549,49945590,2022-02-01 00:00:00.000000,0,55,55,2,365
550,29380915,2022-07-29 00:00:00.000000,0,105,105,5,1125
551,7365174,2022-04-04 00:00:00.000000,1,38,38,1,1125
552,19657683,2022-05-03 00:00:00.000000,1,40,40,2,1125
553,30711848,2022-03-30 00:00:00.000000,1,68,68,2,1125
554,32106995,2022-07-06 00:00:00.000000,0,95,95,7,365
555,44006807,2022-02-24 00:00:00.000000,1,83,83,1,1125
556,42442104,2022-07-29 00:00:00.000000,0,450,450,1,1125
557,53819769,2022-01-24 00:00:00.000000,1,100,100,1,999
558,50905255,2022-01-26 00:00:00.000000,0,55,55,2,1125
559,33800807,2022-11-15 00:00:00.000000,1,62,62,2,1125
560,41924600,2022-04-07 00:00:00.000000,0,47,47,1,1125
561,15794519,2022-10-04 00:00:00.000000,1,137,137,1,1000
562,49859956,2022-06-23 00:00:00.000000,0,60,60,3,1125
563,30290226,2022-07-03 00:00:00.000000,1,65,62,1,1125
564,49429537,2022-02-24 00:00:00.000000,1,95,95,1,999
565,5379855,2022-08-16 00:00:00.000000,0,240,240,2,1125
566,52486335,2022-06-06 00:00:00.000000,0,90,90,2,1125
567,39697333,2022-02-09 00:00:00.000000,1,39,39,2,14
568,31868869,2022-10-13 00:00:00.000000,1,40,40,1,7
569,5020599,2022-04-12 00:00:00.000000,0,99,99,7,1125
570,36253626,2022-11-04 00:00:00.000000,1,119,119,14,1125
571,21638219,2022-08-13 00:00:00.000000,0,47,47,2,7
572,51283145,2022-09-30 00:00:00.000000,0,425,425,1,1125
573,19565336,2022-05-04 00:00:00.000000,1,150,150,5,1125
574,53890325,2021-12-28 00:00:00.000000,0,85,85,2,4
575,41148846,2022-10-21 00:00:00.000000,1,129,129,1,1125
576,53158263,2022-04-08 00:00:00.000000,1,70,70,3,365
577,11052512,2022-08-12 00:00:00.000000,1,199,199,2,1125
578,52753471,2022-04-13 00:00:00.000000,1,110,110,13,90
579,23034636,2022-06-13 00:00:00.000000,1,79,79,2,1125
580,38547626,2022-06-24 00:00:00.000000,1,78,78,2,1125
581,45095220,2022-02-17 00:00:00.000000,0,50,50,14,1125
582,29975505,2022-10-05 00:00:00.000000,0,5800,5800,1,1125
583,43728785,2022-05-14 00:00:00.000000,0,180,180,1,14
584,49764708,2022-07-09 00:00:00.000000,0,100,100,1,365
585,31055825,2022-03-13 00:00:00.000000,1,90,90,2,5
586,20944578,2022-12-10 00:00:00.000000,1,45,45,14,1125
587,43626294,2022-10-28 00:00:00.000000,0,50,50,2,1125
588,15929001,2022-12-01 00:00:00.000000,1,60,60,29,1125
589,39935151,2022-07-03 00:00:00.000000,1,150,150,150,1125
590,29250575,2022-05-24 00:00:00.000000,1,100,100,28,1125
591,959200,2022-03-09 00:00:00.000000,1,80,80,2,62
592,45825971,2022-01-10 00:00:00.000000,0,19,19,1,1125
593,29454542,2022-05-12 00:00:00.000000,1,50,50,1,1125
594,47367107,2022-09-05 00:00:00.000000,1,60,60,30,200
595,28214576,2022-07-09 00:00:00.000000,0,22,22,1,1125
596,27132678,2022-09-20 00:00:00.000000,0,70,70,1,1125
597,30100357,2021-12-30 00:00:00.000000,1,60,60,20,1125
598,50057208,2022-09-10 00:00:00.000000,0,187,187,1,1125
599,52313796,2022-03-07 00:00:00.000000,1,49,49,1,10
600,40985461,2022-12-23 00:00:00.000000,0,68,68,1,1125
601,39403196,2022-03-18 00:00:00.000000,1,750,750,1,1125
602,35063828,2022-11-09 00:00:00.000000,0,99,99,3,7
603,49268667,2022-03-05 00:00:00.000000,0,35,35,1,365
604,26193437,2022-03-17 00:00:00.000000,0,90,90,2,30
605,11036503,2022-11-05 00:00:00.000000,1,120,120,1,1125
606,6000928,2022-05-03 00:00:00.000000,0,135,135,1,1125
607,20406122,2022-01-11 00:00:00.000000,0,42,42,2,1125
608,25507520,2022-05-08 00:00:00.000000,0,135,135,1,28
609,47130841,2022-10-20 00:00:00.000000,1,50,50,30,1125
610,16610326,2022-01-09 00:00:00.000000,0,95,95,2,1125
611,29227406,2022-01-11 00:00:00.000000,1,60,60,1,1125
612,52315813,2022-07-02 00:00:00.000000,1,139,139,1,10
613,51204968,2022-01-15 00:00:00.000000,1,51,51,1,1125
614,44653829,2022-04-22 00:00:00.000000,0,115,115,1,999
615,22404084,2022-07-28 00:00:00.000000,0,135,135,1,1125
616,49243462,2022-08-29 00:00:00.000000,0,89,89,2,1125
617,36961012,2022-05-09 00:00:00.000000,0,90,90,1,999
618,47700797,2022-11-18 00:00:00.000000,1,85,85,2,1125
619,37363210,2022-10-23 00:00:00.000000,0,120,120,1,1125
620,23386612,2022-11-05 00:00:00.000000,1,100,100,29,1124
621,18848541,2022-08-01 00:00:00.000000,0,50,50,15,1125
622,46490089,2022-02-19 00:00:00.000000,1,75,75,1,1125
623,22181904,2022-02-27 00:00:00.000000,1,60,60,1,10
624,48132790,2022-03-19 00:00:00.000000,1,129,129,1,13
625,31167235,2022-05-19 00:00:00.000000,0,40,40,1,1125
626,41532692,2022-05-17 00:00:00.000000,1,46,46,29,1125
627,35052955,2022-01-13 00:00:00.000000,1,60,60,1,1125
628,35063134,2022-04-23 00:00:00.000000,0,49,49,30,210
629,11007796,2022-08-23 00:00:00.000000,1,59,59,30,1125
630,45854614,2022-09-19 00:00:00.000000,1,115,115,4,1125
631,5040147,2022-02-18 00:00:00.000000,1,93,93,7,1125
632,52486335,2022-10-19 00:00:00.000000,0,90,90,2,1125
633,16228171,2022-12-22 00:00:00.000000,1,100,100,30,1125
634,51967682,2022-04-20 00:00:00.000000,1,70,70,6,1125
635,50226991,2022-05-04 00:00:00.000000,0,49,49,1,13
636,4853293,2022-01-02 00:00:00.000000,1,109,109,2,1125
637,36941463,2022-03-14 00:00:00.000000,1,75,75,3,1125
638,46506827,2022-10-25 00:00:00.000000,0,115,115,2,1125
639,36784511,2022-12-07 00:00:00.000000,0,65,65,2,14
640,30100357,2022-01-07 00:00:00.000000,1,60,60,20,1125
641,28808356,2022-05-02 00:00:00.000000,1,79,79,3,1125
642,36016441,2022-10-28 00:00:00.000000,1,207,186,1,1125
643,34054200,2022-11-30 00:00:00.000000,0,40,32,1,1125
644,40663725,2022-04-13 00:00:00.000000,1,130,130,1,365
645,25201647,2022-12-06 00:00:00.000000,0,100,100,6,1125
646,30319385,2022-08-19 00:00:00.000000,0,250,250,1,1125
647,44246368,2022-07-24 00:00:00.000000,1,48,48,5,1000
648,11209398,2022-03-08 00:00:00.000000,1,65,65,30,1125
649,52254097,2022-11-11 00:00:00.000000,1,70,70,2,31
650,6004053,2022-02-15 00:00:00.000000,0,20,20,10,1125
651,52313965,2022-05-12 00:00:00.000000,1,49,49,1,10
652,27755042,2022-07-04 00:00:00.000000,0,57,57,1,1125
653,4502646,2022-09-27 00:00:00.000000,1,75,75,1,1125
654,50511966,2022-06-17 00:00:00.000000,0,58,58,29,90
655,32108140,2022-06-04 00:00:00.000000,1,30,30,2,1125
656,27755042,2022-10-03 00:00:00.000000,0,53,53,1,1125
657,19815144,2022-08-08 00:00:00.000000,1,75,75,2,1125
658,18823301,2022-07-29 00:00:00.000000,0,100,100,3,13
659,51108968,2022-10-13 00:00:00.000000,0,30,30,1,1125
660,45560571,2022-05-09 00:00:00.000000,1,99,99,6,1125
661,38086166,2022-12-22 00:00:00.000000,0,99,99,7,31
662,43877093,2022-07-02 00:00:00.000000,1,135,135,1,1125
663,45328598,2022-02-11 00:00:00.000000,1,75,75,2,1125
664,345959,2022-05-31 00:00:00.000000,1,60,60,3,90
665,32468319,2022-05-27 00:00:00.000000,1,82,82,3,1125
666,17756295,2022-09-29 00:00:00.000000,1,105,105,2,1125
667,40936525,2021-12-28 00:00:00.000000,0,75,75,3,1125
668,42308673,2022-12-10 00:00:00.000000,0,75,75,2,1125
669,38547626,2022-07-14 00:00:00.000000,0,77,77,2,1125
670,22962721,2022-04-20 00:00:00.000000,1,69,69,3,1125
671,31167235,2022-11-08 00:00:00.000000,0,40,40,1,1125
672,52403714,2022-04-28 00:00:00.000000,1,85,85,1,30
673,25973713,2022-03-21 00:00:00.000000,1,400,400,2,1125
674,51544617,2022-08-07 00:00:00.000000,0,55,55,1,365
675,53089727,2022-01-25 00:00:00.000000,0,13,13,60,366
676,53357203,2022-12-17 00:00:00.000000,1,500,475,1,1125
677,12659772,2022-08-29 00:00:00.000000,1,99,99,2,1125
678,39827291,2022-10-17 00:00:00.000000,0,68,68,2,1125
679,12340028,2022-09-09 00:00:00.000000,0,55,55,3,1125
680,15520735,2022-12-17 00:00:00.000000,0,80,80,1,1125
681,49916750,2022-05-11 00:00:00.000000,1,90,90,1,999
682,35061198,2022-08-01 00:00:00.000000,1,250,250,2,1125
683,16238598,2022-05-03 00:00:00.000000,1,70,70,2,1125
684,42635704,2022-09-11 00:00:00.000000,0,55,55,3,1125
685,50206275,2021-12-31 00:00:00.000000,0,70,70,28,365
686,8104534,2022-11-29 00:00:00.000000,1,36,36,2,1125
687,53473869,2022-10-13 00:00:00.000000,1,59,59,1,10
688,16792858,2022-07-21 00:00:00.000000,1,175,175,1,1125
689,41930681,2022-07-02 00:00:00.000000,1,28,28,1,1125
690,21381692,2022-04-16 00:00:00.000000,1,65,65,2,1125
691,48132842,2022-02-24 00:00:00.000000,1,49,49,1,13
692,39580214,2022-05-01 00:00:00.000000,1,49,49,1,13
693,35063134,2022-02-04 00:00:00.000000,0,49,49,30,210
694,39576050,2022-07-23 00:00:00.000000,0,160,160,1,1125
695,42803474,2022-12-21 00:00:00.000000,0,67,64,1,1125
696,48757088,2022-05-01 00:00:00.000000,0,55,55,2,1125
697,47346106,2022-05-28 00:00:00.000000,1,14,14,60,1125
698,33005778,2022-11-15 00:00:00.000000,1,85,85,1,1125
699,39713572,2022-12-14 00:00:00.000000,0,90,90,2,14
700,52461678,2022-08-03 00:00:00.000000,0,80,80,3,31
701,40390493,2022-12-01 00:00:00.000000,1,79,79,1,1125
702,44060750,2022-05-09 00:00:00.000000,1,85,85,14,1125
703,19311378,2022-03-18 00:00:00.000000,1,81,81,3,99
704,33094080,2022-03-29 00:00:00.000000,1,97,97,1,1125
705,27724978,2022-02-08 00:00:00.000000,1,89,89,1,1125
706,25201647,2022-05-23 00:00:00.000000,0,100,100,6,1125
707,1172507,2022-02-28 00:00:00.000000,1,109,109,1,1125
708,41147763,2022-12-11 00:00:00.000000,1,59,59,1,13
709,40800004,2022-05-02 00:00:00.000000,1,49,49,1,13
710,24829527,2022-10-03 00:00:00.000000,1,90,90,3,1125
711,42806260,2022-03-26 00:00:00.000000,1,89,85,1,1125
712,37000679,2022-03-08 00:00:00.000000,1,69,69,30,1125
713,9854143,2022-05-07 00:00:00.000000,0,65,65,2,1125
714,41145383,2022-01-08 00:00:00.000000,1,89,89,1,13
715,42619958,2022-03-11 00:00:00.000000,0,67,67,2,14
716,40800004,2022-01-19 00:00:00.000000,1,49,49,1,13
717,29227406,2022-10-10 00:00:00.000000,0,60,60,1,1125
718,33215432,2022-08-16 00:00:00.000000,1,89,89,14,1125
719,42067396,2022-08-23 00:00:00.000000,0,59,59,2,1125
720,789555,2022-03-06 00:00:00.000000,0,93,93,7,1125
721,40129833,2022-12-07 00:00:00.000000,0,51,51,2,1125
722,49813925,2022-10-28 00:00:00.000000,0,88,88,1,10
723,20131004,2022-11-19 00:00:00.000000,0,35,35,4,1125
724,36444570,2022-05-31 00:00:00.000000,0,38,38,2,1125
725,52064704,2022-10-23 00:00:00.000000,1,265,265,2,365
726,49015990,2022-03-28 00:00:00.000000,1,250,250,2,4
727,49015990,2022-05-21 00:00:00.000000,1,250,250,2,4
728,13640722,2022-07-17 00:00:00.000000,1,124,124,1,1125
729,26672728,2022-04-17 00:00:00.000000,0,60,60,8,1125
730,51950999,2022-04-12 00:00:00.000000,1,160,160,1,365
731,23558021,2022-02-17 00:00:00.000000,0,17,17,1,3
732,19657683,2022-12-19 00:00:00.000000,1,40,40,2,1125
733,49645458,2022-01-08 00:00:00.000000,0,99,99,2,1125
734,51079028,2022-07-26 00:00:00.000000,0,99,99,1,1125
735,30976426,2022-04-21 00:00:00.000000,0,50,50,2,1125
736,45284437,2022-07-10 00:00:00.000000,1,79,79,30,1125
737,1856023,2022-08-20 00:00:00.000000,1,95,95,4,1125
738,28434123,2022-10-16 00:00:00.000000,1,145,145,2,1125
739,15715672,2022-02-18 00:00:00.000000,1,59,59,2,300
740,35569947,2022-07-08 00:00:00.000000,0,77,77,2,1125
741,26298543,2022-08-06 00:00:00.000000,1,55,55,2,3
742,44026861,2022-12-14 00:00:00.000000,0,75,75,2,1125
743,49194091,2022-12-20 00:00:00.000000,0,18,18,5,1125
744,37150608,2022-08-03 00:00:00.000000,0,64,64,1,1125
745,36278065,2022-09-16 00:00:00.000000,0,100,100,1,1125
746,19997718,2022-07-03 00:00:00.000000,0,34,34,4,1125
747,41045326,2022-01-02 00:00:00.000000,1,90,90,2,1125
748,35926127,2022-06-25 00:00:00.000000,1,99,99,14,1125
749,10170353,2022-02-28 00:00:00.000000,1,140,140,2,1125
750,23524053,2022-04-19 00:00:00.000000,1,55,55,1,1125
751,35441361,2022-02-28 00:00:00.000000,1,49,49,1,13
752,34851379,2022-10-24 00:00:00.000000,0,80,80,1,6
753,33005778,2022-03-02 00:00:00.000000,1,88,88,1,1125
754,33414044,2022-05-15 00:00:00.000000,1,116,116,2,1125
755,44053191,2022-02-26 00:00:00.000000,0,75,75,3,1125
756,48278438,2022-08-13 00:00:00.000000,0,120,120,1,1125
757,51078391,2022-11-27 00:00:00.000000,1,59,59,1,1125
758,50210568,2022-10-17 00:00:00.000000,0,23,23,2,1125
759,51861612,2022-04-16 00:00:00.000000,0,129,129,1,6
760,44026861,2022-01-25 00:00:00.000000,0,75,75,2,1125
761,50323151,2022-06-12 00:00:00.000000,1,49,49,1,21
762,48416238,2022-10-26 00:00:00.000000,1,59,59,1,13
763,11687167,2022-12-05 00:00:00.000000,0,25,25,14,1125
764,51301468,2022-10-04 00:00:00.000000,1,59,59,1,1125
765,52753471,2022-12-10 00:00:00.000000,1,110,110,13,90
766,48065521,2022-01-21 00:00:00.000000,0,65,65,16,1125
767,31949372,2022-03-23 00:00:00.000000,1,39,39,2,1125
768,22097777,2022-12-09 00:00:00.000000,0,60,60,2,1125
769,40414879,2022-07-22 00:00:00.000000,1,69,69,1,1125
770,33134795,2022-02-13 00:00:00.000000,0,35,35,1,10
771,40078653,2022-08-14 00:00:00.000000,1,64,64,1,13
772,45111248,2022-04-26 00:00:00.000000,0,213,213,1,1125
773,41532692,2022-12-06 00:00:00.000000,1,46,46,29,1125
774,50904,2022-01-16 00:00:00.000000,1,150,150,1,60
775,7262234,2022-08-29 00:00:00.000000,1,50,50,7,1125
776,36963032,2022-09-26 00:00:00.000000,0,116,116,1,999
777,20942852,2022-06-22 00:00:00.000000,1,82,82,2,1125
778,43759887,2022-05-26 00:00:00.000000,1,150,150,2,1125
779,51078391,2022-06-01 00:00:00.000000,1,49,49,1,1125
780,5994895,2022-07-16 00:00:00.000000,1,125,125,3,1125
781,18711244,2022-06-26 00:00:00.000000,0,109,109,2,1125
782,47739007,2022-10-21 00:00:00.000000,0,55,55,2,1125
783,789555,2022-06-17 00:00:00.000000,0,93,93,7,1125
784,12238423,2022-03-03 00:00:00.000000,0,71,71,2,1125
785,49121142,2022-06-24 00:00:00.000000,0,88,88,1,85
786,13263169,2022-08-12 00:00:00.000000,0,64,64,50,1125
787,45858329,2022-04-28 00:00:00.000000,1,80,80,2,1125
788,41162976,2022-12-17 00:00:00.000000,1,129,129,1,21
789,16723796,2022-05-25 00:00:00.000000,1,65,65,20,1125
790,42787047,2022-07-14 00:00:00.000000,0,72,72,5,1125
791,21638219,2022-07-03 00:00:00.000000,0,47,47,2,7
792,27490882,2022-06-01 00:00:00.000000,1,79,79,3,200
793,41601800,2022-08-06 00:00:00.000000,0,22,22,1,1125
794,38281744,2022-06-03 00:00:00.000000,1,150,150,1,1000
795,40628338,2022-10-15 00:00:00.000000,0,82,82,2,1125
796,15768383,2022-10-15 00:00:00.000000,1,165,165,1,1000
797,8599666,2022-08-11 00:00:00.000000,1,80,76,1,1125
798,39174512,2022-03-31 00:00:00.000000,0,80,80,1,1125
799,28379011,2022-02-11 00:00:00.000000,1,71,71,2,1125
800,33214606,2022-09-28 00:00:00.000000,1,99,99,10,1125
801,28661765,2022-07-25 00:00:00.000000,1,95,95,4,15
802,33115119,2022-09-01 00:00:00.000000,0,35,35,1,10
803,22760259,2022-12-24 00:00:00.000000,1,50,50,2,1125
804,47067958,2022-09-30 00:00:00.000000,0,40,40,5,1125
